code,error_reason
sh.588420,close_price 低于 ma10
sh.688385,close_price 低于 ma10
sh.601665,ma10 低于 ma20
sz.300562,close_price 低于 ma10
sz.002244,ma10 低于 ma20
sz.002555,ma10 低于 ma20
sz.300043,ma10 低于 ma20
sz.000983,close_price 低于 ma10
sz.300600,close_price 低于 ma10
sz.000856,ma10 低于 ma20
sh.600831,close_price 低于 ma10
sh.000104,close_price 低于 ma10
sz.002995,ma10 低于 ma20
sh.601609,close_price 低于 ma10
sz.002669,ma10 低于 ma20
sz.301015,ma10 低于 ma20
sh.603092,ma10 低于 ma20
sh.600897,ma10 低于 ma20
sz.301560,ma10 低于 ma20
sh.600958,close_price 低于 ma10
sh.601198,close_price 低于 ma10
sh.600153,ma10 低于 ma20
sz.300105,close_price 低于 ma10
sh.688720,ma10 低于 ma20
sz.002142,close_price 低于 ma10
sh.600834,ma10 低于 ma20
sh.601890,close_price 低于 ma10
sz.301141,close_price 低于 ma10
sz.300449,close_price 低于 ma10
sz.002687,ma10 低于 ma20
sz.300919,close_price 低于 ma10
sh.600737,close_price 低于 ma10
sh.688551,close_price 低于 ma10
sz.002737,close_price 低于 ma10
sz.301613,close_price 低于 ma10
sz.300357,ma10 低于 ma20
sh.603057,close_price 低于 ma10
sz.159140,close_price 低于 ma10
sh.600249,ma10 低于 ma20
sh.688122,close_price 低于 ma10
sh.688571,ma10 低于 ma20
sz.301028,ma10 低于 ma20
sh.601997,ma10 低于 ma20
sh.600310,close_price 低于 ma10
sz.301315,close_price 低于 ma10
sz.002550,ma10 低于 ma20
sh.588430,close_price 低于 ma10
sz.300287,close_price 低于 ma10
sz.300227,ma10 低于 ma20
sh.605123,close_price 低于 ma10
sh.603121,close_price 低于 ma10
sz.002264,close_price 低于 ma10
sh.688621,ma10 低于 ma20
sh.688155,close_price 低于 ma10
sh.588410,close_price 低于 ma10
sz.301185,close_price 低于 ma10
sh.688373,ma10 低于 ma20
sz.002639,close_price 低于 ma10
sz.300345,close_price 低于 ma10
sz.300026,ma10 低于 ma20
sz.301050,close_price 低于 ma10
sh.600338,close_price 低于 ma10
sh.601700,close_price 低于 ma10
sh.600489,close_price 低于 ma10
sz.001218,ma10 低于 ma20
sh.603382,ma10 低于 ma20
sz.159142,close_price 低于 ma10
sz.301487,ma10 低于 ma20
sz.002767,close_price 低于 ma10
sh.601577,ma10 低于 ma20
sz.300592,close_price 低于 ma10
sz.159139,close_price 低于 ma10
sz.300289,ma10 低于 ma20
sz.300825,close_price 低于 ma10
sh.000139,close_price 低于 ma10
sh.600212,ma10 低于 ma20
sz.301607,ma10 低于 ma20
sh.688152,ma10 低于 ma20
sz.002519,close_price 低于 ma10
sz.300349,close_price 低于 ma10
sz.003005,close_price 低于 ma10
sh.601298,close_price 低于 ma10
sh.600449,close_price 低于 ma10
sz.399242,close_price 低于 ma10
sh.688026,ma10 低于 ma20
sz.300976,ma10 低于 ma20
sz.300319,close_price 低于 ma10
sz.002593,close_price 低于 ma10
sz.300191,close_price 低于 ma10
sz.300252,close_price 低于 ma10
sz.300540,close_price 低于 ma10
sz.301313,close_price 低于 ma10
sz.301303,close_price 低于 ma10
sz.002054,close_price 低于 ma10
sh.688396,close_price 低于 ma10
sh.603273,ma10 低于 ma20
sh.605111,ma10 低于 ma20
sh.603669,ma10 低于 ma20
sh.603075,close_price 低于 ma10
sz.000589,ma10 低于 ma20
sz.002423,ma10 低于 ma20
sh.603599,ma10 低于 ma20
sz.300052,close_price 低于 ma10
sh.600273,close_price 低于 ma10
sh.688258,close_price 低于 ma10
sz.002471,close_price 低于 ma10
sh.601921,ma10 低于 ma20
sz.002120,ma10 低于 ma20
sh.600969,close_price 低于 ma10
sh.000832,close_price 低于 ma10
sh.600521,ma10 低于 ma20
sz.300557,close_price 低于 ma10
sz.300152,ma10 低于 ma20
sh.600119,close_price 低于 ma10
sh.605058,ma10 低于 ma20
sh.603661,close_price 低于 ma10
sz.300589,close_price 低于 ma10
sh.603370,ma10 低于 ma20
sz.301101,close_price 低于 ma10
sz.002657,close_price 低于 ma10
sh.603255,close_price 低于 ma10
sz.002673,ma10 低于 ma20
sh.601900,close_price 低于 ma10
sz.300929,ma10 低于 ma20
sh.600960,close_price 低于 ma10
sz.002441,close_price 低于 ma10
sz.159141,close_price 低于 ma10
sz.300295,ma10 低于 ma20
sh.688428,ma10 低于 ma20
sz.301259,close_price 低于 ma10
sh.600399,close_price 低于 ma10
sz.000615,ma10 低于 ma20
sz.300846,close_price 低于 ma10
sh.603409,ma10 低于 ma20
sz.001277,close_price 低于 ma10
sh.688116,ma10 低于 ma20
sh.688518,close_price 低于 ma10
sz.002769,ma10 低于 ma20
sz.002578,close_price 低于 ma10
sz.000858,ma10 低于 ma20
sz.002363,close_price 低于 ma10
sz.300961,ma10 低于 ma20
sz.002689,ma10 低于 ma20
sh.603285,close_price 低于 ma10
sh.603379,close_price 低于 ma10
sz.300735,close_price 低于 ma10
sz.002076,ma10 低于 ma20
sh.600518,close_price 低于 ma10
sz.002223,close_price 低于 ma10
sz.002628,close_price 低于 ma10
sh.603223,close_price 低于 ma10
sz.000972,close_price 低于 ma10
sz.301598,close_price 低于 ma10
sz.301058,close_price 低于 ma10
sz.002415,ma10 低于 ma20
sh.605138,ma10 低于 ma20
sh.600366,close_price 低于 ma10
sh.603181,close_price 低于 ma10
sz.002574,close_price 低于 ma10
sz.301223,ma10 低于 ma20
sh.600681,close_price 低于 ma10
sz.300901,close_price 低于 ma10
sz.301148,close_price 低于 ma10
sh.605020,close_price 低于 ma10
sh.600977,close_price 低于 ma10
sh.688004,ma10 低于 ma20
sh.600280,close_price 低于 ma10
sh.688578,close_price 低于 ma10
sh.600422,ma10 低于 ma20
sz.002695,ma10 低于 ma20
sh.600962,ma10 低于 ma20
sz.301109,close_price 低于 ma10
sz.002939,close_price 低于 ma10
sh.600243,close_price 低于 ma10
sz.000718,ma10 低于 ma20
sz.300645,ma10 低于 ma20
sh.688098,close_price 低于 ma10
sh.605179,close_price 低于 ma10
sh.603058,close_price 低于 ma10
sz.001387,ma10 低于 ma20
sh.688071,close_price 低于 ma10
sh.603519,ma10 低于 ma20
sz.300649,ma10 低于 ma20
sh.600308,close_price 低于 ma10
sh.688312,close_price 低于 ma10
sh.603095,close_price 低于 ma10
sz.301123,ma10 低于 ma20
sh.603377,close_price 低于 ma10
sz.301332,ma10 低于 ma20
sh.603788,ma10 低于 ma20
sh.600973,close_price 低于 ma10
sh.603937,ma10 低于 ma20
sz.301632,ma10 低于 ma20
sz.000049,ma10 低于 ma20
sz.301037,ma10 低于 ma20
sz.001388,close_price 低于 ma10
sz.000636,close_price 低于 ma10
sz.000897,ma10 低于 ma20
sz.300380,ma10 低于 ma20
sh.688680,close_price 低于 ma10
sz.002786,close_price 低于 ma10
sh.601083,close_price 低于 ma10
sh.688393,close_price 低于 ma10
sz.301380,close_price 低于 ma10
sh.688090,close_price 低于 ma10
sh.688630,close_price 低于 ma10
sh.688469,close_price 低于 ma10
sz.002042,close_price 低于 ma10
sh.688178,close_price 低于 ma10
sh.600594,ma10 低于 ma20
sh.688669,close_price 低于 ma10
sh.688113,close_price 低于 ma10
sz.300396,close_price 低于 ma10
sh.603617,ma10 低于 ma20
sh.600790,close_price 低于 ma10
sz.300076,close_price 低于 ma10
sz.300073,ma10 低于 ma20
sz.001278,ma10 低于 ma20
sz.002839,ma10 低于 ma20
sh.600936,ma10 低于 ma20
sh.603357,ma10 低于 ma20
sz.301586,close_price 低于 ma10
sz.300046,ma10 低于 ma20
sz.300667,close_price 低于 ma10
sh.600085,ma10 低于 ma20
sh.688500,ma10 低于 ma20
sh.600741,ma10 低于 ma20
sz.300278,close_price 低于 ma10
sz.002922,close_price 低于 ma10
sh.688588,close_price 低于 ma10
sh.603000,close_price 低于 ma10
sz.002367,close_price 低于 ma10
sz.300588,ma10 低于 ma20
sz.002526,close_price 低于 ma10
sh.603036,close_price 低于 ma10
sz.003040,close_price 低于 ma10
sz.001299,close_price 低于 ma10
sz.301126,close_price 低于 ma10
sz.002538,close_price 低于 ma10
sh.603655,ma10 低于 ma20
sz.301418,ma10 低于 ma20
sz.002322,close_price 低于 ma10
sz.300791,close_price 低于 ma10
sz.300493,close_price 低于 ma10
sh.603282,close_price 低于 ma10
sh.600717,ma10 低于 ma20
sh.600515,close_price 低于 ma10
sh.688573,ma10 低于 ma20
sh.603038,close_price 低于 ma10
sz.002203,ma10 低于 ma20
sh.603097,close_price 低于 ma10
sz.002907,ma10 低于 ma20
sh.600585,close_price 低于 ma10
sz.002535,ma10 低于 ma20
sz.000755,close_price 低于 ma10
sh.688131,ma10 低于 ma20
sh.600281,close_price 低于 ma10
sz.301107,close_price 低于 ma10
sz.301080,close_price 低于 ma10
sz.000803,close_price 低于 ma10
sh.600690,ma10 低于 ma20
sh.605555,ma10 低于 ma20
sz.301079,close_price 低于 ma10
sh.600390,ma10 低于 ma20
sz.002911,close_price 低于 ma10
sz.301061,close_price 低于 ma10
sh.603073,ma10 低于 ma20
sz.001300,ma10 低于 ma20
sh.688110,close_price 低于 ma10
sh.688291,close_price 低于 ma10
sz.300623,close_price 低于 ma10
sz.300597,close_price 低于 ma10
sz.001239,ma10 低于 ma20
sz.002318,close_price 低于 ma10
sh.603416,ma10 低于 ma20
sh.603271,close_price 低于 ma10
sz.002823,close_price 低于 ma10
sz.003017,close_price 低于 ma10
sz.000965,ma10 低于 ma20
sz.301563,ma10 低于 ma20
sz.300977,close_price 低于 ma10
sh.600692,ma10 低于 ma20
sh.603811,ma10 低于 ma20
sz.002634,close_price 低于 ma10
sz.300946,close_price 低于 ma10
sz.002808,close_price 低于 ma10
sh.600197,ma10 低于 ma20
sz.301628,ma10 低于 ma20
sh.603927,close_price 低于 ma10
sh.688262,close_price 低于 ma10
sh.688235,close_price 低于 ma10
sh.601005,close_price 低于 ma10
sh.600486,close_price 低于 ma10
sz.301092,close_price 低于 ma10
sh.603529,ma10 低于 ma20
sh.688563,close_price 低于 ma10
sz.000567,ma10 低于 ma20
sh.688356,close_price 低于 ma10
sh.688039,close_price 低于 ma10
sz.301199,ma10 低于 ma20
sh.688625,close_price 低于 ma10
sh.688755,ma10 低于 ma20
sh.601766,ma10 低于 ma20
sh.688657,ma10 低于 ma20
sz.002268,close_price 低于 ma10
sh.600206,close_price 低于 ma10
sz.300908,ma10 低于 ma20
sh.603439,ma10 低于 ma20
sz.300565,close_price 低于 ma10
sz.301491,ma10 低于 ma20
sh.688190,close_price 低于 ma10
sz.300558,ma10 低于 ma20
sz.300006,close_price 低于 ma10
sh.688065,ma10 低于 ma20
sz.002641,ma10 低于 ma20
sz.000888,ma10 低于 ma20
sz.002021,close_price 低于 ma10
sz.301238,ma10 低于 ma20
sz.003027,ma10 低于 ma20
sz.002612,ma10 低于 ma20
sz.000726,ma10 低于 ma20
sz.000825,close_price 低于 ma10
sz.301060,ma10 低于 ma20
sz.300945,close_price 低于 ma10
sh.688981,ma10 低于 ma20
sh.600665,ma10 低于 ma20
sz.300849,ma10 低于 ma20
sh.688120,close_price 低于 ma10
sz.002247,ma10 低于 ma20
sh.603311,close_price 低于 ma10
sh.600739,close_price 低于 ma10
sh.600783,close_price 低于 ma10
sz.000960,close_price 低于 ma10
sz.301270,close_price 低于 ma10
sz.000705,ma10 低于 ma20
sh.603458,close_price 低于 ma10
sz.300045,close_price 低于 ma10
sz.001316,close_price 低于 ma10
sh.603813,close_price 低于 ma10
sh.603997,ma10 低于 ma20
sz.002886,ma10 低于 ma20
sh.600094,close_price 低于 ma10
sz.300786,ma10 低于 ma20
sh.600827,ma10 低于 ma20
sh.600847,ma10 低于 ma20
sh.600406,close_price 低于 ma10
sh.688234,ma10 低于 ma20
sz.300618,close_price 低于 ma10
sh.603828,close_price 低于 ma10
sz.002278,ma10 低于 ma20
sh.600987,close_price 低于 ma10
sh.688111,close_price 低于 ma10
sh.603881,close_price 低于 ma10
sh.688382,close_price 低于 ma10
sh.603156,close_price 低于 ma10
sz.301221,close_price 低于 ma10
sh.688728,close_price 低于 ma10
sh.601606,close_price 低于 ma10
sh.600850,close_price 低于 ma10
sz.000498,ma10 低于 ma20
sz.300895,close_price 低于 ma10
sh.600421,ma10 低于 ma20
sh.603528,close_price 低于 ma10
sh.603191,close_price 低于 ma10
sz.001395,ma10 低于 ma20
sh.605188,close_price 低于 ma10
sh.601089,close_price 低于 ma10
sh.688209,ma10 低于 ma20
sz.002828,close_price 低于 ma10
sz.000156,ma10 低于 ma20
sz.000652,close_price 低于 ma10
sh.688133,ma10 低于 ma20
sz.301191,ma10 低于 ma20
sh.600216,close_price 低于 ma10
sh.600756,ma10 低于 ma20
sz.000735,ma10 低于 ma20
sh.600184,close_price 低于 ma10
sz.002218,close_price 低于 ma10
sz.301298,ma10 低于 ma20
sz.002997,close_price 低于 ma10
sz.300930,close_price 低于 ma10
sh.600871,close_price 低于 ma10
sh.688218,ma10 低于 ma20
sz.000782,close_price 低于 ma10
sz.002277,close_price 低于 ma10
sz.002646,ma10 低于 ma20
sh.603585,close_price 低于 ma10
sh.601086,close_price 低于 ma10
sh.600725,close_price 低于 ma10
sh.600189,close_price 低于 ma10
sz.301500,close_price 低于 ma10
sh.605577,ma10 低于 ma20
sh.600583,close_price 低于 ma10
sz.002830,ma10 低于 ma20
sz.301301,ma10 低于 ma20
sz.002869,ma10 低于 ma20
sz.000679,close_price 低于 ma10
sz.300564,ma10 低于 ma20
sz.002409,close_price 低于 ma10
sh.600569,close_price 低于 ma10
sz.300697,close_price 低于 ma10
sz.300609,close_price 低于 ma10
sh.605080,ma10 低于 ma20
sz.001332,close_price 低于 ma10
sz.301602,ma10 低于 ma20
sz.002541,close_price 低于 ma10
sz.300841,close_price 低于 ma10
sh.600339,close_price 低于 ma10
sz.000026,close_price 低于 ma10
sh.688082,close_price 低于 ma10
sh.605500,ma10 低于 ma20
sz.002559,ma10 低于 ma20
sz.002978,close_price 低于 ma10
sz.301012,close_price 低于 ma10
sh.603501,close_price 低于 ma10
sz.001256,ma10 低于 ma20
sz.002766,close_price 低于 ma10
sz.001335,ma10 低于 ma20
sh.600858,ma10 低于 ma20
sz.300783,close_price 低于 ma10
sh.600608,close_price 低于 ma10
sh.603215,ma10 低于 ma20
sz.301175,close_price 低于 ma10
sz.000034,close_price 低于 ma10
sz.300198,ma10 低于 ma20
sz.002184,close_price 低于 ma10
sh.688061,ma10 低于 ma20
sz.000428,ma10 低于 ma20
sh.603210,ma10 低于 ma20
sh.688478,close_price 低于 ma10
sh.688557,close_price 低于 ma10
sz.000521,ma10 低于 ma20
sh.688114,close_price 低于 ma10
sz.002937,close_price 低于 ma10
sh.600641,ma10 低于 ma20
sh.603682,close_price 低于 ma10
sz.002303,ma10 低于 ma20
sz.002855,close_price 低于 ma10
sh.603727,close_price 低于 ma10
sz.002253,ma10 低于 ma20
sz.301091,close_price 低于 ma10
sz.301429,ma10 低于 ma20
sz.000886,close_price 低于 ma10
sz.301151,close_price 低于 ma10
sh.688035,close_price 低于 ma10
sh.603697,close_price 低于 ma10
sz.000957,ma10 低于 ma20
sh.600523,close_price 低于 ma10
sz.001206,close_price 低于 ma10
sh.603787,ma10 低于 ma20
sh.600561,ma10 低于 ma20
sz.301041,ma10 低于 ma20
sz.002712,ma10 低于 ma20
sh.605208,close_price 低于 ma10
sz.002183,ma10 低于 ma20
sz.000970,close_price 低于 ma10
sz.002622,ma10 低于 ma20
sh.603231,ma10 低于 ma20
sz.002785,close_price 低于 ma10
sh.601865,ma10 低于 ma20
sh.688030,close_price 低于 ma10
sh.603359,close_price 低于 ma10
sh.603080,close_price 低于 ma10
sh.603656,ma10 低于 ma20
sz.001979,ma10 低于 ma20
sz.002936,ma10 低于 ma20
sz.300122,ma10 低于 ma20
sh.688708,close_price 低于 ma10
sh.688168,close_price 低于 ma10
sz.300231,ma10 低于 ma20
sz.002566,ma10 低于 ma20
sh.688576,close_price 低于 ma10
sh.600319,close_price 低于 ma10
sh.600727,close_price 低于 ma10
sh.688008,ma10 低于 ma20
sz.000859,ma10 低于 ma20
sz.301192,close_price 低于 ma10
sh.603310,close_price 低于 ma10
sh.601106,close_price 低于 ma10
sh.600279,close_price 低于 ma10
sz.002032,ma10 低于 ma20
sz.301212,ma10 低于 ma20
sz.002677,close_price 低于 ma10
sh.601199,close_price 低于 ma10
sh.688377,close_price 低于 ma10
sz.002399,close_price 低于 ma10
sz.001333,close_price 低于 ma10
sz.002548,close_price 低于 ma10
sz.002561,ma10 低于 ma20
sz.000028,ma10 低于 ma20
sz.002372,close_price 低于 ma10
sh.688420,close_price 低于 ma10
sz.300863,close_price 低于 ma10
sz.301319,close_price 低于 ma10
sh.600733,ma10 低于 ma20
sh.600970,close_price 低于 ma10
sh.603508,ma10 低于 ma20
sh.605007,close_price 低于 ma10
sz.002649,close_price 低于 ma10
sz.300483,close_price 低于 ma10
sz.002752,ma10 低于 ma20
sz.300192,close_price 低于 ma10
sh.603166,close_price 低于 ma10
sh.601801,ma10 低于 ma20
sz.300305,ma10 低于 ma20
sz.300758,close_price 低于 ma10
sh.603779,ma10 低于 ma20
sh.688596,close_price 低于 ma10
sh.688561,close_price 低于 ma10
sh.600257,close_price 低于 ma10
sz.002771,close_price 低于 ma10
sz.000738,close_price 低于 ma10
sz.002188,ma10 低于 ma20
sz.002512,close_price 低于 ma10
sz.300998,ma10 低于 ma20
sz.301279,close_price 低于 ma10
sz.003013,close_price 低于 ma10
sh.603668,close_price 低于 ma10
sz.000153,ma10 低于 ma20
sz.000968,close_price 低于 ma10
sh.603636,close_price 低于 ma10
sz.301193,close_price 低于 ma10
sh.600061,ma10 低于 ma20
sh.600745,ma10 低于 ma20
sz.300512,close_price 低于 ma10
sh.600333,close_price 低于 ma10
sz.300686,close_price 低于 ma10
sz.300517,ma10 低于 ma20
sz.301235,close_price 低于 ma10
sh.601066,close_price 低于 ma10
sz.002457,close_price 低于 ma10
sh.600055,ma10 低于 ma20
sz.300770,close_price 低于 ma10
sz.002332,ma10 低于 ma20
sh.600750,close_price 低于 ma10
sz.300705,close_price 低于 ma10
sz.301596,close_price 低于 ma10
sz.001298,ma10 低于 ma20
sz.002515,ma10 低于 ma20
sh.603276,ma10 低于 ma20
sh.603322,close_price 低于 ma10
sz.301512,close_price 低于 ma10
sh.688288,close_price 低于 ma10
sh.600668,close_price 低于 ma10
sh.600825,ma10 低于 ma20
sz.002189,close_price 低于 ma10
sz.000905,close_price 低于 ma10
sz.000929,close_price 低于 ma10
sh.600588,close_price 低于 ma10
sh.603689,close_price 低于 ma10
sz.300678,ma10 低于 ma20
sz.300836,close_price 低于 ma10
sh.688296,close_price 低于 ma10
sh.600380,ma10 低于 ma20
sh.600617,close_price 低于 ma10
sz.002809,ma10 低于 ma20
sh.688439,close_price 低于 ma10
sh.688052,ma10 低于 ma20
sz.002702,close_price 低于 ma10
sz.003007,close_price 低于 ma10
sz.000598,ma10 低于 ma20
sz.000069,ma10 低于 ma20
sh.600230,close_price 低于 ma10
sh.000027,close_price 低于 ma10
sh.600051,ma10 低于 ma20
sh.600361,close_price 低于 ma10
sz.301439,close_price 低于 ma10
sz.301290,ma10 低于 ma20
sz.300907,close_price 低于 ma10
sh.603205,ma10 低于 ma20
sz.301568,close_price 低于 ma10
sh.600552,close_price 低于 ma10
sh.601058,close_price 低于 ma10
sh.605507,ma10 低于 ma20
sz.000011,ma10 低于 ma20
sz.001323,ma10 低于 ma20
sz.300789,ma10 低于 ma20
sh.600626,close_price 低于 ma10
sz.301300,ma10 低于 ma20
sz.002279,close_price 低于 ma10
sh.600751,ma10 低于 ma20
sz.300653,ma10 低于 ma20
sz.001279,ma10 低于 ma20
sz.000651,ma10 低于 ma20
sh.688687,ma10 低于 ma20
sh.605303,ma10 低于 ma20
sz.300928,ma10 低于 ma20
sz.301233,ma10 低于 ma20
sz.002500,ma10 低于 ma20
sz.301559,close_price 低于 ma10
sz.300479,ma10 低于 ma20
sz.301592,close_price 低于 ma10
sh.605589,close_price 低于 ma10
sh.601018,close_price 低于 ma10
sh.600562,close_price 低于 ma10
sh.600131,close_price 低于 ma10
sz.002014,ma10 低于 ma20
sz.002388,ma10 低于 ma20
sh.600327,ma10 低于 ma20
sz.002613,close_price 低于 ma10
sz.000665,close_price 低于 ma10
sh.600459,close_price 低于 ma10
sz.002048,close_price 低于 ma10
sz.002099,close_price 低于 ma10
sz.301000,close_price 低于 ma10
sz.002424,close_price 低于 ma10
sh.688020,ma10 低于 ma20
sz.300595,ma10 低于 ma20
sz.000623,close_price 低于 ma10
sz.300920,ma10 低于 ma20
sz.002870,close_price 低于 ma10
sz.300193,close_price 低于 ma10
sz.002212,ma10 低于 ma20
sz.300759,ma10 低于 ma20
sz.300659,ma10 低于 ma20
sz.000543,close_price 低于 ma10
sh.600516,close_price 低于 ma10
sh.600079,close_price 低于 ma10
sz.002581,close_price 低于 ma10
sh.603180,ma10 低于 ma20
sh.688216,close_price 低于 ma10
sz.301533,close_price 低于 ma10
sh.603137,ma10 低于 ma20
sh.603950,close_price 低于 ma10
sh.688409,close_price 低于 ma10
sh.688057,turnover_amount 低于阈值 20000000
sz.301173,close_price 低于 ma10
sz.300511,close_price 低于 ma10
